V3	V5
GRMZM2G417382	Zm00001eb027660
GRMZM2G072415	Zm00001eb027670
GRMZM2G371462	Zm00001eb027690
GRMZM2G177461	Zm00001eb027730
GRMZM2G703749	Zm00001eb027750
GRMZM2G165506	Zm00001eb027760
GRMZM2G093524	
GRMZM2G066683	
GRMZM5G891098	
GRMZM2G080530	Zm00001eb027820
GRMZM2G014872	Zm00001eb027830
GRMZM2G119999	Zm00001eb027860
GRMZM2G004679	Zm00001eb027890
GRMZM2G027594	Zm00001eb027930
GRMZM2G162158	Zm00001eb027940
GRMZM2G458824	Zm00001eb027950
GRMZM2G130232	Zm00001eb027960
GRMZM2G004572	Zm00001eb027970
GRMZM5G811095	Zm00001eb028020
GRMZM2G043477	Zm00001eb028100
GRMZM2G093020	Zm00001eb028160
GRMZM2G452150	Zm00001eb028200
GRMZM2G139391	Zm00001eb028230
GRMZM2G118743	Zm00001eb028280
GRMZM2G039214	Zm00001eb028290
GRMZM2G017008	Zm00001eb028330
GRMZM2G463630	Zm00001eb028340
GRMZM2G147724	Zm00001eb028390
GRMZM2G065205	Zm00001eb028400
GRMZM2G479885	Zm00001eb028430
GRMZM2G006704	Zm00001eb028440
GRMZM2G044354	Zm00001eb028460
GRMZM2G174263	Zm00001eb028480
GRMZM2G057820	Zm00001eb028490
GRMZM2G361783	
GRMZM2G143086	Zm00001eb018670
GRMZM2G311036	Zm00001eb018660
GRMZM2G336824	Zm00001eb018640
GRMZM2G003138	Zm00001eb018600
GRMZM5G803802	Zm00001eb018590
GRMZM2G017670	Zm00001eb018570
GRMZM2G382557	Zm00001eb028580
AC203262.3_FG002	Zm00001eb028590
GRMZM2G143046	Zm00001eb028610
GRMZM2G348993	
GRMZM2G166159	Zm00001eb028680
GRMZM2G081977	Zm00001eb028720
GRMZM2G051114	Zm00001eb028730
GRMZM2G030408	Zm00001eb028740
GRMZM2G075456	Zm00001eb028770
GRMZM2G130149	Zm00001eb028820
GRMZM2G306616	Zm00001eb028850
GRMZM2G171713	Zm00001eb028860
GRMZM2G119249	Zm00001eb028930
GRMZM2G376727	Zm00001eb028940
GRMZM2G077851	Zm00001eb028980
GRMZM2G119252	Zm00001eb029040
GRMZM5G868324	Zm00001eb029070
GRMZM2G104070	Zm00001eb029080
GRMZM2G116386	Zm00001eb029100
GRMZM2G166234	Zm00001eb029180
GRMZM2G056039	Zm00001eb029200
GRMZM2G446047	Zm00001eb029260
GRMZM5G816127	Zm00001eb029280
GRMZM2G403620	Zm00001eb029300
GRMZM2G369993	Zm00001eb029320
GRMZM2G179325	Zm00001eb029390
AC210816.3_FG006	Zm00001eb029410
GRMZM2G017170	Zm00001eb029450
GRMZM2G074393	Zm00001eb029520
GRMZM2G315848	Zm00001eb029530
GRMZM2G077024	Zm00001eb029540
GRMZM2G076989	
GRMZM2G076911	Zm00001eb029550
GRMZM2G429128	Zm00001eb029560
GRMZM2G429139	Zm00001eb029570
GRMZM2G087069	Zm00001eb029590
GRMZM2G060943	Zm00001eb029640
GRMZM2G418223	Zm00001eb029660
GRMZM2G062788	Zm00001eb029690
GRMZM5G832908	Zm00001eb029710
GRMZM2G429807	Zm00001eb029730
GRMZM2G179121	Zm00001eb029770
GRMZM2G366843	Zm00001eb029790
GRMZM2G104494	Zm00001eb029940
GRMZM2G139324	Zm00001eb029980
GRMZM2G139328	Zm00001eb029970
GRMZM2G331902	Zm00001eb029960
GRMZM2G048140	Zm00001eb029990
GRMZM2G060690	Zm00001eb030090
GRMZM2G075631	Zm00001eb030080
AF546187.1_FG007	Zm00001eb030160
AF546187.1_FG011	Zm00001eb030170
AF546187.1_FG012	Zm00001eb030190
GRMZM2G039112	Zm00001eb030240
GRMZM2G546081	Zm00001eb030250
GRMZM2G476637	Zm00001eb030260
GRMZM2G174645	
GRMZM2G137293	Zm00001eb030280
GRMZM2G025748	Zm00001eb030320
GRMZM2G443525	Zm00001eb030390
AC234520.1_FG005	Zm00001eb030410
GRMZM2G131907	Zm00001eb030440
GRMZM2G034690	Zm00001eb030470
GRMZM2G034645	Zm00001eb030480
GRMZM2G065496	Zm00001eb030510
GRMZM2G428216	Zm00001eb030550
AC199487.4_FG002	Zm00001eb030610
GRMZM2G142660	Zm00001eb030710
GRMZM2G038855	Zm00001eb030720
GRMZM2G038922	Zm00001eb030760
GRMZM2G017486	Zm00001eb030840
GRMZM2G167728	Zm00001eb030880
GRMZM2G039094	Zm00001eb030930
GRMZM5G845076	Zm00001eb030940
GRMZM5G831313	Zm00001eb030960
GRMZM2G130034	Zm00001eb030970
GRMZM2G130095	Zm00001eb030980
GRMZM2G130374	Zm00001eb030990
GRMZM2G018472	Zm00001eb031010
GRMZM2G165090	Zm00001eb031020
AC186603.6_FG003	Zm00001eb031040
GRMZM2G350793	Zm00001eb031100
GRMZM2G155314	Zm00001eb031110
GRMZM2G180195	Zm00001eb031130
GRMZM2G100121	Zm00001eb031170
GRMZM2G079957	Zm00001eb031190
GRMZM2G073427	Zm00001eb031210
GRMZM2G108422	Zm00001eb031240
GRMZM2G115615	Zm00001eb031280
GRMZM2G019926	Zm00001eb031330
GRMZM2G019434	Zm00001eb031340
GRMZM2G117240	Zm00001eb031360
GRMZM2G332821	Zm00001eb031390
GRMZM2G029262	Zm00001eb031400
GRMZM2G071987	Zm00001eb031410
GRMZM2G116714	Zm00001eb031430
AC194480.3_FG001	Zm00001eb031450
AC208445.3_FG001	Zm00001eb031470
AC208445.3_FG006	Zm00001eb031490
GRMZM2G049088	Zm00001eb031510
GRMZM2G049201	Zm00001eb031520
GRMZM2G087608	Zm00001eb031570
GRMZM5G865967	Zm00001eb031560
GRMZM2G035444	Zm00001eb031580
GRMZM5G852177	Zm00001eb031590
GRMZM2G003656	Zm00001eb031640
GRMZM2G003635	Zm00001eb031650
GRMZM2G361842	Zm00001eb031690
GRMZM2G136237	Zm00001eb031680
GRMZM2G171822	Zm00001eb031760
GRMZM2G082998	Zm00001eb031790
GRMZM2G083284	Zm00001eb031800
GRMZM2G381822	Zm00001eb031810
GRMZM2G383497	Zm00001eb031830
GRMZM2G047835	Zm00001eb031840
GRMZM2G047875	Zm00001eb031850
GRMZM2G118646	Zm00001eb031870
GRMZM2G088312	Zm00001eb031880
GRMZM2G088375	Zm00001eb031890
GRMZM2G099542	Zm00001eb031930
GRMZM2G028900	Zm00001eb031980
GRMZM2G488692	Zm00001eb031990
GRMZM2G091278	Zm00001eb032020
GRMZM2G023068	Zm00001eb032040
AC212976.3_FG003	Zm00001eb032050
GRMZM2G141955	Zm00001eb032110
GRMZM2G014709	Zm00001eb032160
GRMZM2G300788	Zm00001eb032200
GRMZM2G300786	Zm00001eb032220
GRMZM2G042313	Zm00001eb032230
GRMZM2G115972	
AC203989.4_FG001	Zm00001eb032280
GRMZM2G168108	Zm00001eb032330
GRMZM2G168170	Zm00001eb032320
GRMZM2G005887	Zm00001eb032380
GRMZM2G094850	Zm00001eb032360
AC199908.4_FG002	Zm00001eb032390
GRMZM2G013842	Zm00001eb032420
GRMZM2G121937	Zm00001eb032460
GRMZM2G422419	Zm00001eb032470
GRMZM2G443308	Zm00001eb032480
GRMZM2G108859	
GRMZM2G402631	Zm00001eb032600
GRMZM2G396477	Zm00001eb032620
GRMZM2G475014	Zm00001eb032650
GRMZM2G068604	Zm00001eb032670
GRMZM2G428201	Zm00001eb032720
GRMZM2G026976	Zm00001eb032730
GRMZM2G131245	Zm00001eb032750
GRMZM2G478599	Zm00001eb032770
GRMZM2G099319	Zm00001eb032780
GRMZM2G099366	Zm00001eb032790
GRMZM2G400268	Zm00001eb032800
GRMZM2G067028	Zm00001eb032820
GRMZM5G839017	Zm00001eb032840
GRMZM2G059064	Zm00001eb032850
GRMZM2G059029	Zm00001eb032860
GRMZM2G370026	Zm00001eb032870
GRMZM2G051168	Zm00001eb032920
GRMZM2G430623	Zm00001eb032890
AC212323.4_FG007	Zm00001eb032880
GRMZM2G093828	Zm00001eb032930
GRMZM2G093809	Zm00001eb032940
AC212323.4_FG010	Zm00001eb032960
GRMZM2G392791	Zm00001eb032970
GRMZM2G093755	Zm00001eb032990
GRMZM2G007381	Zm00001eb033000
GRMZM2G161335	Zm00001eb033030
GRMZM2G461269	Zm00001eb033040
GRMZM2G461278	Zm00001eb033050
GRMZM2G085411	Zm00001eb033080
GRMZM2G085474	Zm00001eb033060
GRMZM2G174554	Zm00001eb033100
GRMZM2G475897	Zm00001eb033110
GRMZM5G893912	Zm00001eb033130
GRMZM2G310947	Zm00001eb033140
GRMZM2G123461	Zm00001eb033180
GRMZM2G169451	Zm00001eb033190
GRMZM2G169535	Zm00001eb033200
AC195785.3_FG004	Zm00001eb033220
GRMZM2G023906	Zm00001eb033410
GRMZM2G023847	Zm00001eb033440
GRMZM2G023313	Zm00001eb033480
GRMZM2G136366	Zm00001eb033550
GRMZM2G136347	Zm00001eb033540
GRMZM2G379179	Zm00001eb033570
GRMZM2G048616	Zm00001eb033580
GRMZM2G301098	Zm00001eb033590
GRMZM2G110143	Zm00001eb033600
GRMZM2G110135	Zm00001eb033610
GRMZM2G169449	Zm00001eb033640
GRMZM2G164062	Zm00001eb033650
GRMZM2G176962	Zm00001eb033680
GRMZM2G475495	Zm00001eb033690
GRMZM2G459540	Zm00001eb033660
GRMZM2G107163	Zm00001eb033700
GRMZM2G107162	Zm00001eb033710
GRMZM2G321978	Zm00001eb033720
GRMZM2G363008	Zm00001eb033740
GRMZM2G179351	Zm00001eb033780
GRMZM2G005840	Zm00001eb033790
GRMZM2G042488	Zm00001eb033830
GRMZM2G074483	Zm00001eb033850
GRMZM2G113127	Zm00001eb033910
GRMZM2G113196	Zm00001eb033920
GRMZM2G113840	Zm00001eb033960
GRMZM2G113899	Zm00001eb034000
GRMZM2G326627	Zm00001eb034030
GRMZM2G080652	Zm00001eb034040
GRMZM2G080724	Zm00001eb034050
GRMZM2G080746	Zm00001eb034060
GRMZM2G080912	Zm00001eb034090
GRMZM2G170299	Zm00001eb034100
GRMZM2G024668	Zm00001eb034130
GRMZM2G419473	Zm00001eb034190
AC187262.4_FG007	Zm00001eb034220
GRMZM2G137868	Zm00001eb034260
GRMZM2G153404	Zm00001eb034330
GRMZM2G333033	Zm00001eb034360
GRMZM2G134194	Zm00001eb034390
GRMZM2G134205	Zm00001eb034370
GRMZM2G129058	Zm00001eb034410
GRMZM2G419436	Zm00001eb034460
GRMZM2G119547	Zm00001eb034470
GRMZM2G362303	Zm00001eb034520
GRMZM2G308597	Zm00001eb034530
GRMZM2G391281	
GRMZM2G391288	Zm00001eb034540
GRMZM2G359559	Zm00001eb034570
AC211887.3_FG004	Zm00001eb034590
GRMZM2G569948	Zm00001eb240620
GRMZM2G059129	Zm00001eb034650
GRMZM2G085210	Zm00001eb034670
GRMZM2G419267	Zm00001eb034690
GRMZM2G445684	Zm00001eb034700
GRMZM2G142507	Zm00001eb034730
GRMZM2G441888	Zm00001eb034740
GRMZM2G441903	Zm00001eb034760
GRMZM2G132763	Zm00001eb034800
GRMZM2G132748	Zm00001eb034850
GRMZM2G132704	Zm00001eb034840
GRMZM2G141320	Zm00001eb034810
GRMZM2G121302	
GRMZM5G854901	Zm00001eb034920
GRMZM5G879527	Zm00001eb034940
AC234203.1_FG010	Zm00001eb034970
AC234203.1_FG011	Zm00001eb034980
AC234203.1_FG004	Zm00001eb034990
GRMZM5G822593	Zm00001eb035010
GRMZM2G161004	Zm00001eb035020
GRMZM2G160917	Zm00001eb035030
GRMZM2G115442	Zm00001eb035040
GRMZM2G022499	Zm00001eb035050
GRMZM2G430455	Zm00001eb035140
GRMZM2G430522	Zm00001eb035180
GRMZM2G467263	Zm00001eb035200
GRMZM2G168669	Zm00001eb035190
GRMZM2G055992	Zm00001eb035230
GRMZM2G088627	Zm00001eb035260
GRMZM2G009009	Zm00001eb035270
GRMZM2G009117	Zm00001eb035290
GRMZM2G124557	Zm00001eb035310
GRMZM2G124638	Zm00001eb035320
GRMZM2G068193	Zm00001eb035350
GRMZM2G004582	Zm00001eb035360
GRMZM2G169270	Zm00001eb035370
GRMZM2G141784	Zm00001eb035420
GRMZM2G047968	Zm00001eb035440
GRMZM2G016079	Zm00001eb035460
GRMZM2G016088	Zm00001eb035450
GRMZM2G480434	Zm00001eb035470
GRMZM2G041996	Zm00001eb035480
GRMZM2G033656	Zm00001eb035490
GRMZM2G107106	Zm00001eb035500
AC194172.3_FG008	Zm00001eb035530
GRMZM2G151216	Zm00001eb035540
GRMZM2G067238	Zm00001eb035550
GRMZM2G046443	Zm00001eb035590
GRMZM2G070163	Zm00001eb035630
GRMZM2G169820	Zm00001eb035640
GRMZM2G329750	Zm00001eb035650
GRMZM2G149474	Zm00001eb035690
GRMZM2G149480	Zm00001eb035680
GRMZM2G166355	Zm00001eb035660
GRMZM2G166407	Zm00001eb035670
GRMZM2G084149	Zm00001eb035730
GRMZM2G061542	Zm00001eb035740
GRMZM2G005652	Zm00001eb035750
GRMZM2G076257	Zm00001eb035760
GRMZM2G074270	Zm00001eb035790
GRMZM2G074114	Zm00001eb035800
GRMZM2G132712	Zm00001eb035840
GRMZM2G132667	Zm00001eb035850
GRMZM2G337191	Zm00001eb035860
GRMZM2G337190	Zm00001eb035870
GRMZM2G404188	Zm00001eb035910
GRMZM2G386209	Zm00001eb035970
GRMZM5G828396	Zm00001eb036040
AC197246.3_FG001	Zm00001eb036050
GRMZM2G703856	Zm00001eb036110
GRMZM2G008789	
GRMZM2G096585	Zm00001eb036130
GRMZM2G179354	Zm00001eb036160
GRMZM2G179366	Zm00001eb036170
GRMZM2G161233	Zm00001eb036220
GRMZM5G855396	Zm00001eb036310
GRMZM5G872373	Zm00001eb036320
GRMZM5G866884	Zm00001eb036330
GRMZM2G148220	Zm00001eb036340
GRMZM2G148648	Zm00001eb036380
GRMZM2G124417	Zm00001eb036440
GRMZM2G124436	Zm00001eb036450
GRMZM2G142357	Zm00001eb036470
GRMZM2G421556	Zm00001eb036490
GRMZM2G148744	Zm00001eb036530
GRMZM2G165301	Zm00001eb036550
GRMZM2G114739	Zm00001eb036560
GRMZM2G114816	Zm00001eb036570
GRMZM2G171111	Zm00001eb036610
GRMZM2G407249	Zm00001eb036640
GRMZM2G136534	Zm00001eb036720
GRMZM2G083551	Zm00001eb036760
GRMZM2G083538	Zm00001eb036770
GRMZM2G135617	Zm00001eb036780
GRMZM2G436319	Zm00001eb036800
GRMZM5G886044	Zm00001eb036840
GRMZM2G075042	"Zm00001eb036860,Zm00001eb036850"
GRMZM2G075003	Zm00001eb036900
GRMZM2G064962	Zm00001eb036910
GRMZM2G136453	Zm00001eb036930
GRMZM2G138425	Zm00001eb036950
AC194272.3_FG003	Zm00001eb036960
GRMZM2G159996	Zm00001eb036970
GRMZM5G882527	Zm00001eb036990
GRMZM2G020631	Zm00001eb037000
GRMZM5G814441	Zm00001eb037020
GRMZM2G080565	Zm00001eb037030
GRMZM2G317770	Zm00001eb037080
GRMZM2G033828	Zm00001eb037120
GRMZM2G353483	Zm00001eb037150
GRMZM2G353485	Zm00001eb037160
GRMZM2G053027	Zm00001eb037170
GRMZM2G153823	Zm00001eb037200
GRMZM2G153945	Zm00001eb037210
GRMZM2G452523	Zm00001eb037230
GRMZM2G030494	Zm00001eb037280
GRMZM2G332294	Zm00001eb037290
GRMZM2G069594	Zm00001eb037310
GRMZM2G051795	Zm00001eb037340
GRMZM2G107336	Zm00001eb037330
GRMZM2G045135	Zm00001eb037350
GRMZM2G045401	Zm00001eb037360
GRMZM2G045503	Zm00001eb037380
GRMZM2G322748	Zm00001eb037410
GRMZM2G019050	Zm00001eb037420
GRMZM2G472671	Zm00001eb037440
GRMZM2G077320	Zm00001eb037450
GRMZM2G175280	Zm00001eb037460
GRMZM2G159581	Zm00001eb037540
AC206030.4_FG001	Zm00001eb037550
GRMZM2G380227	Zm00001eb037560
GRMZM2G379773	Zm00001eb037580
GRMZM2G079956	Zm00001eb037570
GRMZM2G164909	Zm00001eb037600
GRMZM2G177862	Zm00001eb037660
GRMZM2G142962	Zm00001eb037670
GRMZM2G318475	Zm00001eb037680
GRMZM2G017110	Zm00001eb037690
GRMZM2G323750	
GRMZM2G123094	Zm00001eb037730
GRMZM2G050556	Zm00001eb037740
GRMZM2G353607	Zm00001eb037750
GRMZM2G055968	Zm00001eb037840
GRMZM2G352381	Zm00001eb037850
GRMZM2G379237	Zm00001eb037870
GRMZM2G393215	Zm00001eb037880
GRMZM2G092925	Zm00001eb037890
GRMZM2G134735	Zm00001eb037960
GRMZM2G113165	Zm00001eb037950
GRMZM2G113191	Zm00001eb037940
GRMZM2G117189	Zm00001eb037980
GRMZM2G117250	Zm00001eb037990
GRMZM2G415785	Zm00001eb038000
GRMZM2G478417	Zm00001eb038010
GRMZM2G386460	Zm00001eb038030
GRMZM2G369472	Zm00001eb038070
GRMZM2G031468	Zm00001eb038090
GRMZM2G334639	Zm00001eb038100
GRMZM2G031169	Zm00001eb038110
GRMZM5G881887	Zm00001eb038160
GRMZM2G104938	Zm00001eb038180
AC218900.3_FG001	Zm00001eb038190
GRMZM2G007969	Zm00001eb038200
GRMZM2G442763	Zm00001eb038210
GRMZM2G141607	Zm00001eb038220
GRMZM2G117347	Zm00001eb038240
GRMZM2G117378	Zm00001eb038250
GRMZM2G349749	Zm00001eb038270
GRMZM5G814389	Zm00001eb038280
GRMZM5G865811	Zm00001eb038290
GRMZM5G889620	Zm00001eb038300
GRMZM2G082640	Zm00001eb038310
GRMZM2G082630	Zm00001eb038320
GRMZM2G157010	Zm00001eb038350
GRMZM2G136443	Zm00001eb038400
GRMZM5G829831	Zm00001eb038420
GRMZM2G133413	Zm00001eb038430
GRMZM2G157772	Zm00001eb038440
GRMZM2G004079	Zm00001eb038470
GRMZM2G419024	Zm00001eb038480
GRMZM2G115730	Zm00001eb038500
GRMZM2G115750	Zm00001eb038510
GRMZM2G017045	Zm00001eb038530
GRMZM2G318803	Zm00001eb038540
GRMZM2G318794	Zm00001eb038560
GRMZM2G148896	Zm00001eb038600
GRMZM2G165011	Zm00001eb038640
GRMZM2G056686	Zm00001eb038650
GRMZM2G028386	Zm00001eb038660
GRMZM2G422373	Zm00001eb038680
GRMZM2G123016	Zm00001eb038690
GRMZM2G315375	Zm00001eb038710
AC186231.4_FG002	Zm00001eb038780
GRMZM2G129513	Zm00001eb038930
GRMZM2G139695	Zm00001eb038960
GRMZM2G030531	Zm00001eb038980
GRMZM2G106899	Zm00001eb038990
GRMZM2G106928	Zm00001eb039000
GRMZM2G106980	Zm00001eb039010
GRMZM2G086123	Zm00001eb039020
GRMZM5G840852	Zm00001eb039060
GRMZM2G448161	Zm00001eb039170
GRMZM2G314292	Zm00001eb039230
GRMZM2G171934	Zm00001eb039270
GRMZM2G052461	Zm00001eb039240
AC234528.1_FG006	Zm00001eb039280
AC234528.1_FG001	Zm00001eb039290
AC234528.1_FG004	Zm00001eb039300
AC234528.1_FG005	Zm00001eb039310
GRMZM2G103258	Zm00001eb039340
GRMZM2G103197	Zm00001eb039350
GRMZM2G057608	Zm00001eb039380
GRMZM2G357804	Zm00001eb039370
GRMZM2G167548	Zm00001eb039400
GRMZM2G167836	Zm00001eb039410
GRMZM2G320689	Zm00001eb039420
GRMZM2G022866	Zm00001eb039430
GRMZM2G144982	Zm00001eb039540
GRMZM2G016439	Zm00001eb039590
GRMZM2G015344	Zm00001eb039560
GRMZM2G319345	Zm00001eb039570
GRMZM2G158479	Zm00001eb039620
GRMZM2G158462	Zm00001eb039630
GRMZM2G149414	Zm00001eb039670
GRMZM2G149442	Zm00001eb039710
GRMZM2G025488	Zm00001eb039740
GRMZM2G104516	Zm00001eb039750
GRMZM2G046005	Zm00001eb039770
GRMZM2G179677	Zm00001eb039810
GRMZM2G095579	Zm00001eb039830
GRMZM2G143917	Zm00001eb039850
AC202011.3_FG010	Zm00001eb039920
AC205379.3_FG012	
GRMZM2G454482	
GRMZM2G329146	Zm00001eb039960
GRMZM2G112617	Zm00001eb039970
GRMZM2G119761	Zm00001eb039980
GRMZM2G342655	Zm00001eb040010
GRMZM2G175779	Zm00001eb040050
AC185611.3_FG001	Zm00001eb040060
GRMZM2G112056	Zm00001eb040080
GRMZM2G084583	Zm00001eb040070
GRMZM2G049057	Zm00001eb040100
GRMZM2G043353	Zm00001eb040120
GRMZM2G303157	Zm00001eb040130
GRMZM2G303149	Zm00001eb040140
GRMZM2G037650	Zm00001eb040160
GRMZM2G089528	Zm00001eb040180
GRMZM2G460383	Zm00001eb040190
GRMZM2G042407	Zm00001eb040220
GRMZM2G122064	Zm00001eb040250
GRMZM2G122126	Zm00001eb040260
GRMZM2G348452	Zm00001eb040280
GRMZM2G363004	Zm00001eb040290
GRMZM2G148281	Zm00001eb040310
GRMZM2G388134	Zm00001eb040340
GRMZM2G178924	Zm00001eb040360
GRMZM2G479318	Zm00001eb040370
GRMZM2G178913	Zm00001eb040380
GRMZM2G021074	Zm00001eb040400
GRMZM2G101245	Zm00001eb040450
GRMZM2G101422	Zm00001eb040470
GRMZM2G050583	Zm00001eb040490
GRMZM2G029527	Zm00001eb040510
GRMZM2G470452	Zm00001eb040520
GRMZM2G163745	Zm00001eb040530
GRMZM2G448185	Zm00001eb040550
GRMZM2G059465	Zm00001eb040570
GRMZM2G059502	Zm00001eb040580
GRMZM2G454170	Zm00001eb040590
GRMZM2G307892	Zm00001eb040600
GRMZM2G059138	Zm00001eb040680
GRMZM2G050851	Zm00001eb040690
GRMZM2G129879	Zm00001eb040730
GRMZM2G043415	Zm00001eb040760
GRMZM2G048522	Zm00001eb040790
GRMZM2G048475	Zm00001eb040800
GRMZM2G048276	Zm00001eb040860
GRMZM2G073814	Zm00001eb040890
GRMZM2G373859	Zm00001eb040900
GRMZM2G079928	Zm00001eb040940
GRMZM2G155753	Zm00001eb040970
GRMZM2G055143	Zm00001eb041000
GRMZM2G108003	Zm00001eb041030
GRMZM2G108008	Zm00001eb041040
GRMZM2G131266	Zm00001eb041070
GRMZM2G459561	Zm00001eb041080
GRMZM2G146971	
GRMZM5G827218	
GRMZM2G131165	Zm00001eb041100
GRMZM2G131205	Zm00001eb041120
GRMZM2G131434	Zm00001eb041130
GRMZM2G078569	Zm00001eb041150
GRMZM2G047019	Zm00001eb041180
GRMZM2G047238	Zm00001eb041170
GRMZM2G043819	Zm00001eb041190
GRMZM2G124307	Zm00001eb041200
GRMZM2G067235	Zm00001eb041220
GRMZM2G067067	Zm00001eb041230
GRMZM2G160927	Zm00001eb041240
GRMZM2G139360	Zm00001eb041270
GRMZM2G139355	Zm00001eb041280
GRMZM2G438438	Zm00001eb041290
GRMZM2G024468	Zm00001eb041320
GRMZM2G131937	Zm00001eb041330
GRMZM2G152552	Zm00001eb041340
GRMZM2G152543	Zm00001eb041350
GRMZM2G152485	Zm00001eb041360
GRMZM2G152457	Zm00001eb041370
GRMZM2G161368	Zm00001eb041380
GRMZM2G161245	Zm00001eb041400
GRMZM2G108600	Zm00001eb041410
GRMZM2G031677	Zm00001eb041440
GRMZM2G428555	Zm00001eb041450
GRMZM2G082257	Zm00001eb041480
GRMZM2G069656	Zm00001eb041520
GRMZM2G079123	Zm00001eb041540
GRMZM2G107276	Zm00001eb041610
GRMZM2G127429	Zm00001eb041620
GRMZM2G166687	Zm00001eb041640
GRMZM2G536825	Zm00001eb041690
GRMZM2G127232	Zm00001eb041710
AC217050.4_FG004	Zm00001eb041750
AC217050.4_FG001	Zm00001eb041760
AC217050.4_FG007	Zm00001eb041770
AC217050.4_FG006	Zm00001eb041780
AC203090.3_FG005	Zm00001eb041810
GRMZM2G056815	Zm00001eb041800
AC217376.3_FG004	Zm00001eb041820
AC217376.3_FG001	Zm00001eb041830
GRMZM2G106558	Zm00001eb041860
GRMZM2G395348	Zm00001eb041870
AC199826.4_FG003	
GRMZM2G056400	Zm00001eb041890
GRMZM2G101000	Zm00001eb041910
GRMZM2G116831	Zm00001eb041980
GRMZM2G119357	Zm00001eb041990
GRMZM5G893055	Zm00001eb042000
GRMZM2G324999	Zm00001eb042020
GRMZM2G116971	Zm00001eb042040
GRMZM2G116990	
GRMZM2G167651	Zm00001eb042060
GRMZM2G167669	Zm00001eb042070
GRMZM2G167694	Zm00001eb042080
GRMZM2G169198	Zm00001eb042090
GRMZM2G169227	Zm00001eb042100
GRMZM2G142249	Zm00001eb042110
GRMZM2G015642	Zm00001eb042120
GRMZM2G090542	Zm00001eb042130
GRMZM2G440313	Zm00001eb042150
GRMZM2G141214	Zm00001eb042160
GRMZM2G174310	Zm00001eb042170
AC217910.3_FG006	Zm00001eb042180
AC217910.3_FG004	Zm00001eb042190
GRMZM5G844703	Zm00001eb042220
GRMZM2G347280	Zm00001eb042260
GRMZM2G149553	Zm00001eb042270
GRMZM2G093666	Zm00001eb042280
GRMZM2G152408	Zm00001eb042310
GRMZM2G059985	Zm00001eb042320
GRMZM2G138475	Zm00001eb042340
GRMZM2G114093	Zm00001eb042350
GRMZM2G308457	Zm00001eb042380
GRMZM2G008226	Zm00001eb042370
GRMZM2G108277	Zm00001eb042390
GRMZM2G003304	Zm00001eb042400
GRMZM5G818791	Zm00001eb179010
GRMZM2G003426	Zm00001eb042410
GRMZM2G066757	Zm00001eb042430
GRMZM2G452887	Zm00001eb042440
GRMZM5G895175	Zm00001eb042420
GRMZM2G115635	Zm00001eb042450
GRMZM2G097342	Zm00001eb042460
GRMZM2G146111	Zm00001eb042470
GRMZM2G146278	Zm00001eb042480
GRMZM2G015967	Zm00001eb042520
GRMZM2G141707	Zm00001eb042600
GRMZM2G321010	Zm00001eb042620
GRMZM2G154114	Zm00001eb042630
GRMZM2G074094	Zm00001eb042640
GRMZM2G047153	Zm00001eb042680
GRMZM2G045688	Zm00001eb042700
GRMZM2G355233	Zm00001eb042720
AC217977.3_FG003	Zm00001eb042730
AC217977.3_FG001	Zm00001eb042740
GRMZM5G800112	Zm00001eb042750
GRMZM2G101105	Zm00001eb042770
GRMZM2G101116	Zm00001eb042780
GRMZM2G101130	Zm00001eb042800
GRMZM2G101140	Zm00001eb042810
GRMZM2G466563	Zm00001eb042820
GRMZM2G078401	Zm00001eb042850
GRMZM2G078412	Zm00001eb042860
GRMZM2G077068	Zm00001eb042890
GRMZM2G447433	Zm00001eb042920
GRMZM2G090264	Zm00001eb042960
GRMZM2G174107	Zm00001eb042970
GRMZM2G113742	Zm00001eb042980
GRMZM2G163437	Zm00001eb042990
GRMZM2G450163	Zm00001eb043000
GRMZM2G026737	Zm00001eb043020
GRMZM2G044269	Zm00001eb043010
GRMZM2G112242	Zm00001eb043030
GRMZM2G411041	Zm00001eb043040
GRMZM2G451506	Zm00001eb043050
GRMZM2G150030	Zm00001eb043060
GRMZM2G149946	Zm00001eb043070
GRMZM2G026406	Zm00001eb043080
GRMZM2G096303	Zm00001eb043090
GRMZM2G320269	Zm00001eb043100
GRMZM2G068699	Zm00001eb043110
GRMZM2G075247	Zm00001eb043140
GRMZM2G026020	Zm00001eb043220
GRMZM2G318882	Zm00001eb043230
GRMZM2G025855	Zm00001eb043240
GRMZM2G123896	
GRMZM2G123884	Zm00001eb043270
GRMZM2G123791	Zm00001eb043300
GRMZM2G024145	Zm00001eb043310
GRMZM2G078154	Zm00001eb043340
GRMZM2G328671	Zm00001eb043330
GRMZM2G067638	Zm00001eb043390
GRMZM2G067626	Zm00001eb043360
GRMZM2G170982	Zm00001eb043400
GRMZM2G073510	Zm00001eb043410
GRMZM2G073399	Zm00001eb043420
GRMZM2G045082	Zm00001eb043530
GRMZM2G345776	Zm00001eb043520
GRMZM2G032222	Zm00001eb043590
GRMZM2G181236	Zm00001eb043620
GRMZM2G105770	Zm00001eb043680
GRMZM2G123624	Zm00001eb043690
GRMZM5G886799	Zm00001eb043710
GRMZM2G031572	Zm00001eb043730
